City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
392,Khani,GE,41.9563,42.9566,65.77,98,9,0.78,clear sky
393,Vao,NC,-22.6667,167.4833,71.46,84,95,5.01,overcast clouds
394,Rokiskis,LT,55.9667,25.5833,58.12,78,81,6.69,broken clouds
395,Saint Anthony,US,45.0205,-93.218,81.79,45,1,1.99,clear sky
396,Magdagachi,RU,53.45,125.8,54.3,98,90,3.74,overcast clouds
397,Grand Gaube,MU,-20.0064,57.6608,72.37,76,44,1.01,scattered clouds
398,Aykhal,RU,66.0,111.5,49.28,77,39,3.87,scattered clouds
399,Sehwan,PK,26.4279,67.863,91.22,46,1,10.02,clear sky
400,Algiers,DZ,36.7525,3.042,85.82,35,0,19.57,clear sky
401,Athens,GR,37.9795,23.7162,73.38,56,40,5.99,scattered clouds
402,Birin,NP,26.8865,88.0718,64.8,93,62,3.6,broken clouds
403,Beian,NO,63.6559,9.5683,52.56,76,75,18.41,light rain
404,Maniitsoq,GL,65.4167,-52.9,36.12,95,100,6.42,overcast clouds
405,Arvika,SE,59.6553,12.5852,68.7,45,46,10.22,scattered clouds
406,De Aar,ZA,-30.6497,24.0123,57.22,33,24,9.4,few clouds
407,Hualmay,PE,-11.0964,-77.6139,70.66,72,41,10.76,scattered clouds
408,Marsh Harbour,BS,26.5412,-77.0636,83.73,70,100,13.82,overcast clouds
409,Sale,MA,34.0389,-6.8166,75.22,68,75,5.75,broken clouds
410,Pangnirtung,CA,66.1451,-65.7125,37.4,87,20,17.27,few clouds
411,Alamosa,US,37.4695,-105.87,88.66,29,1,4.61,clear sky
412,Port Shepstone,ZA,-30.7414,30.455,68.02,78,100,7.72,overcast clouds
413,Ilulissat,GL,69.2167,-51.1,41.02,75,40,8.05,scattered clouds
414,Nemuro,JP,43.3236,145.575,46.54,91,96,9.01,overcast clouds
415,Northam,GB,51.0333,-4.2167,71.67,60,92,4.63,overcast clouds
416,Gbarnga,LR,6.9956,-9.4722,77.9,91,86,1.86,moderate rain
417,Malatya,TR,38.5,38.0,69.85,25,0,9.22,clear sky
418,Chipinge,ZW,-20.1883,32.6236,53.49,59,0,5.14,clear sky
419,Panacan,PH,9.2463,118.4082,80.78,81,29,1.72,scattered clouds
420,Solvychegodsk,RU,61.3305,46.9156,63.32,67,6,5.21,clear sky
421,Tura,IN,25.5198,90.2201,75.29,99,93,5.3,overcast clouds
422,Jieshi,CN,22.8134,115.8257,83.95,85,100,14.16,overcast clouds
423,Mednogorsk,RU,51.4128,57.595,74.48,35,40,5.19,scattered clouds
424,Moshi,TZ,-3.35,37.3333,66.58,65,98,5.44,overcast clouds
425,Nago,JP,26.5881,127.9761,82.83,91,92,14.41,overcast clouds
426,Bahia De Caraquez,EC,-0.6,-80.4167,78.98,76,99,3.0,overcast clouds
427,Svetlogorsk,BY,52.6333,29.7333,63.81,80,46,5.28,scattered clouds
428,Zlocieniec,PL,53.5329,16.0113,62.89,54,70,7.85,broken clouds
429,Burnie,AU,-41.0667,145.9167,53.92,88,100,10.87,moderate rain
430,Hovd,MN,48.0056,91.6419,54.81,40,37,2.39,scattered clouds
431,Sayyan,YE,15.1718,44.3244,67.33,45,95,4.36,overcast clouds
432,Khipro,PK,25.8285,69.3772,87.33,64,9,26.98,clear sky
433,Kaduna,NG,10.5222,7.4383,81.64,62,31,9.28,scattered clouds
434,Teahupoo,PF,-17.8333,-149.2667,73.36,78,78,22.03,light rain
435,Calama,CL,-22.4667,-68.9333,66.69,20,75,11.5,broken clouds
436,San Patricio,US,28.017,-97.5169,91.9,52,35,6.55,scattered clouds
437,Sainte-Suzanne,RE,-20.9061,55.6089,70.02,77,0,6.91,clear sky
438,Ellisras,ZA,-23.6649,27.7443,56.64,30,0,4.36,clear sky
439,Tiarei,PF,-17.5333,-149.3333,78.82,78,68,23.09,light rain
440,Nunkini,MX,20.3333,-90.1833,78.12,89,100,4.23,overcast clouds
441,Dzhebariki-Khaya,RU,62.2167,135.8,49.77,85,90,1.45,overcast clouds
442,Adrar,MR,20.5022,-10.0711,110.52,6,42,7.0,scattered clouds
443,Nabire,ID,-3.3667,135.4833,74.07,93,99,3.65,overcast clouds
444,Townsville,AU,-19.25,146.8,72.48,100,90,4.61,overcast clouds
445,Santa Rosa,PH,14.3122,121.1114,84.11,81,64,4.32,broken clouds
446,Mnogovershinnyy,RU,53.9353,139.9242,55.89,80,100,7.0,overcast clouds
447,Padang,ID,-0.9492,100.3543,75.25,88,88,3.02,moderate rain
448,Nova Russas,BR,-4.7067,-40.5631,93.11,33,99,2.86,overcast clouds
449,Shalakusha,RU,62.2247,40.2539,62.64,63,100,7.85,overcast clouds
450,Torbay,CA,47.6666,-52.7314,60.89,74,40,18.41,scattered clouds
451,San Quintin,MX,30.4833,-115.95,73.18,67,100,8.25,overcast clouds
452,Beringovskiy,RU,63.05,179.3167,44.8,74,0,4.59,clear sky
453,Whyalla,AU,-33.0333,137.5833,46.29,87,48,14.97,scattered clouds
454,Gwadar,PK,25.1216,62.3254,84.6,85,0,8.48,clear sky
455,Le Port,RE,-20.9373,55.2919,69.8,91,52,8.14,broken clouds
456,Pathein,MM,16.7833,94.7333,77.88,91,100,10.69,moderate rain
457,Ambilobe,MG,-13.2,49.05,71.46,92,64,2.04,light rain
458,Meulaboh,ID,4.1363,96.1285,78.67,83,96,3.96,overcast clouds
459,Omboue,GA,-1.5746,9.2618,77.16,83,100,6.73,overcast clouds
460,Niksic,ME,42.7731,18.9445,71.76,76,5,3.91,clear sky
461,Kuching,MY,1.55,110.3333,79.02,94,40,0.0,scattered clouds
462,Yuancheng,CN,36.652,107.7896,61.36,74,99,18.68,overcast clouds
463,Tomatlan,MX,19.9333,-105.25,90.46,53,84,3.42,broken clouds
464,Marzuq,YE,14.4,46.4667,85.19,25,97,4.18,overcast clouds
465,Bilibino,RU,68.0546,166.4372,49.44,92,100,3.56,moderate rain
466,Shahreza,IR,32.0339,51.8794,84.67,15,0,8.01,clear sky
467,Dingle,PH,10.9995,122.6711,77.18,90,62,1.7,light rain
468,Vila Velha,BR,-20.3297,-40.2925,76.96,63,40,1.99,scattered clouds
469,Salekhard,RU,66.53,66.6019,55.65,56,68,8.03,broken clouds
470,Trairi,BR,-3.2778,-39.2689,84.29,65,59,10.42,broken clouds
471,Ancud,CL,-41.8697,-73.8203,53.42,63,1,8.59,clear sky
472,Richards Bay,ZA,-28.783,32.0377,71.04,60,100,12.26,overcast clouds
473,Sambava,MG,-14.2667,50.1667,73.72,85,6,13.8,clear sky
474,Georgetown,MY,5.4112,100.3354,78.89,89,20,0.0,few clouds
475,Pitea,SE,65.3172,21.4794,62.1,50,43,13.94,light rain
476,Paamiut,GL,61.994,-49.6678,37.45,85,95,12.77,overcast clouds
477,Orlandia,BR,-20.7203,-47.8867,78.94,29,0,6.85,clear sky
478,Gravdal,NO,68.1214,13.5031,44.49,87,75,5.75,light rain
479,Mwinilunga,ZM,-11.7358,24.4293,57.67,38,91,4.7,overcast clouds
480,Macas,EC,-2.3167,-78.1167,71.35,88,90,3.44,fog
481,Sibolga,ID,1.7427,98.7792,76.73,90,80,3.02,moderate rain
482,Victoria,HK,22.2855,114.1577,86.38,83,100,1.99,overcast clouds
483,Odessa,UA,46.4775,30.7326,66.13,94,75,6.71,broken clouds
484,Bubaque,GW,11.2833,-15.8333,81.95,77,94,7.38,overcast clouds
485,Hondo,JP,32.45,130.2,68.95,92,100,11.48,light rain
486,Constantine,DZ,36.365,6.6147,87.21,26,75,9.22,broken clouds
487,Dosso,NE,13.049,3.1937,103.39,18,25,3.76,scattered clouds
488,Lake Charles,US,30.2131,-93.2044,93.97,60,75,3.44,broken clouds
489,Alamogordo,US,32.8995,-105.9603,95.77,23,1,3.0,clear sky
490,Flinders,AU,-34.5833,150.8552,49.37,89,2,5.35,clear sky
491,Honiara,SB,-9.4333,159.95,77.72,88,44,6.38,scattered clouds
492,Varkkallai,IN,8.7341,76.7067,82.18,84,100,12.68,overcast clouds
493,Oda,JP,35.1833,132.5,66.65,94,100,5.21,overcast clouds
494,Merauke,ID,-8.4667,140.3333,75.47,92,100,8.48,overcast clouds
495,Christchurch,NZ,-43.5333,172.6333,49.03,96,90,1.01,overcast clouds
496,Banska Stiavnica,SK,48.4486,18.91,61.47,73,98,3.4,overcast clouds
497,Orel-Izumrud,RU,43.4583,39.9244,71.55,82,7,4.0,clear sky
498,Belaya Gora,RU,68.5333,146.4167,40.64,79,100,18.72,light rain
499,Yankton,US,42.8711,-97.3973,84.45,34,1,8.05,clear sky
500,Clinton,US,42.587,-82.9199,78.96,49,40,1.99,scattered clouds
501,Vostok,RU,46.4856,135.8833,51.76,96,2,3.36,clear sky
502,Mariental,NA,-24.6333,17.9667,63.93,20,48,9.08,scattered clouds
503,Pemberton,CA,50.3164,-122.8027,56.89,90,99,1.95,overcast clouds
504,Karratha,AU,-20.7377,116.8463,70.65,27,99,9.28,overcast clouds
505,Melivoia,GR,39.75,22.8,72.45,48,86,3.76,overcast clouds
506,Dayong,CN,25.0209,118.2898,83.88,97,100,1.61,overcast clouds
507,Mount Hagen,PG,-5.8581,144.2274,55.63,98,70,0.92,broken clouds
508,Necochea,AR,-38.5473,-58.7368,51.04,52,63,18.5,broken clouds
509,Esperance,AU,-33.8667,121.9,51.64,67,78,15.41,light rain
510,Kabalo,CD,-6.05,26.9167,77.72,32,92,3.36,overcast clouds
511,Roswell,US,34.0232,-84.3616,91.74,43,75,5.01,broken clouds
512,Divnomorskoye,RU,44.5011,38.1353,64.8,88,0,4.23,clear sky
513,Inuvik,CA,68.3499,-133.7218,68.86,54,20,8.05,few clouds
514,Aksha,RU,50.2814,113.2867,56.89,63,100,4.45,heavy intensity rain
515,Buala,SB,-8.145,159.5921,79.81,83,92,7.61,light rain
516,Maieru,RO,47.4,24.75,63.88,89,43,5.35,scattered clouds
517,Thabazimbi,ZA,-24.5917,27.4116,58.82,29,7,3.91,clear sky
518,Harsud,IN,22.1,76.7333,85.05,63,82,6.33,broken clouds
519,Ibra,OM,22.6906,58.5334,96.78,16,40,3.62,scattered clouds
520,Shenjiamen,CN,29.9576,122.298,75.92,95,82,6.85,broken clouds
521,Denpasar,ID,-8.65,115.2167,82.06,89,40,11.5,scattered clouds
522,Rosarito,MX,32.3333,-117.0333,95.94,62,100,9.1,overcast clouds
523,Zheleznodorozhnyy,RU,55.7503,38.0042,71.78,78,65,1.88,heavy intensity rain
524,Karwar,IN,14.8,74.1333,77.38,91,100,15.7,moderate rain
525,Agirish,RU,61.9247,63.0231,59.38,73,47,4.99,scattered clouds
526,Berlevag,NO,70.8578,29.0864,44.55,76,20,23.02,few clouds
527,Cheremkhovo,RU,53.1561,103.0675,42.82,91,100,8.57,overcast clouds
528,Chikola,RU,43.1906,43.9209,70.65,89,57,5.32,broken clouds
529,Bandarbeyla,SO,9.4942,50.8122,78.8,81,99,29.71,overcast clouds
530,Constitucion,CL,-35.3333,-72.4167,55.67,84,100,13.04,overcast clouds
531,Shubarshi,KZ,48.5872,57.1869,78.78,27,93,4.92,overcast clouds
532,Fredericton,CA,45.9454,-66.6656,65.44,93,90,3.0,light rain
533,Imbituba,BR,-28.24,-48.6703,69.69,74,4,12.97,clear sky
534,Kang,BW,-23.6752,22.7876,59.18,28,34,7.29,scattered clouds
535,Acapulco,MX,16.8634,-99.8901,85.17,65,97,4.81,overcast clouds
536,Black River,JM,18.0264,-77.8487,86.0,57,50,19.64,scattered clouds
537,Faya,SA,18.3851,42.4509,73.92,42,57,4.34,broken clouds
538,Kant,IN,27.8,79.8,79.93,72,46,4.81,scattered clouds
539,Caravelas,BR,-17.7125,-39.2481,74.8,60,100,5.59,overcast clouds
540,Uruzgan,AF,32.8333,66.0,69.71,11,0,7.43,clear sky
541,Kousseri,CM,12.0769,15.0306,96.76,34,20,9.22,dust
542,Hambantota,LK,6.1241,81.1185,79.93,81,75,15.75,broken clouds
543,Tierra Colorada,MX,17.1667,-99.5833,86.63,60,91,4.88,overcast clouds
544,Belmonte,BR,-15.8631,-38.8828,77.5,61,33,9.22,scattered clouds
545,Yining,CN,29.0361,114.5636,78.76,84,93,2.28,overcast clouds
546,Kommunar,RU,59.6206,30.39,62.13,60,83,6.76,broken clouds
547,Gavle,SE,60.6745,17.1417,63.0,44,66,5.01,broken clouds
548,Assiniboia,CA,49.6334,-105.9845,78.71,36,62,17.27,broken clouds
549,Makakilo City,US,21.3469,-158.0858,77.32,71,75,0.0,broken clouds
550,Pitimbu,BR,-7.4706,-34.8086,84.79,75,96,11.43,overcast clouds
551,Maningrida,AU,-12.0667,134.2667,71.89,96,47,6.17,scattered clouds
552,Chiredzi,ZW,-21.05,31.6667,62.78,50,0,5.37,clear sky
553,Inirida,CO,3.8653,-67.9239,83.05,76,62,3.6,broken clouds
554,Hay River,CA,60.8156,-115.7999,58.96,67,75,11.5,broken clouds
555,Chengde,CN,40.9725,117.9361,66.87,74,78,3.71,broken clouds
556,Oktyabrskiy,RU,54.4815,53.471,68.02,81,18,4.54,few clouds
557,Semey,KZ,50.4111,80.2275,62.11,60,61,8.52,broken clouds
558,Singaraja,ID,-8.112,115.0882,78.75,82,93,5.57,overcast clouds
559,Servia,GR,40.1797,21.9944,69.93,32,77,4.61,broken clouds
560,Yerbogachen,RU,61.2767,108.0108,46.29,87,14,3.42,few clouds
